measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,rei_id,rei_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,147,Libya,3,Both,22,All ages,294,All causes,108,High body-mass index,3,Rate,2020,83.16553944780999,126.32031945271,43.52636848961
1,Deaths,147,Libya,3,Both,22,All ages,294,All causes,108,High body-mass index,1,Number,2021,5849.37009144213,9174.652200485118,3072.430607407886
1,Deaths,147,Libya,3,Both,22,All ages,294,All causes,108,High body-mass index,2,Percent,2021,0.1259865038900458,0.1854985049410053,0.069690370935397
1,Deaths,147,Libya,3,Both,22,All ages,294,All causes,108,High body-mass index,3,Rate,2021,85.13663982256,133.53558548685,44.71873277182
1,Deaths,149,Palestine,3,Both,22,All ages,294,All causes,108,High body-mass index,1,Number,2016,2223.297734072737,3216.433530192724,1207.0161909964004
1,Deaths,149,Palestine,3,Both,22,All ages,294,All causes,108,High body-mass index,2,Percent,2016,0.1528423546730926,0.2204870055376874,0.0826085545342894
1,Deaths,149,Palestine,3,Both,22,All ages,294,All causes,108,High body-mass index,3,Rate,2016,47.26698331224,68.38090448555,25.66098695784
1,Deaths,149,Palestine,3,Both,22,All ages,294,All causes,108,High body-mass index,1,Number,2017,2243.93669103373,3221.9162444762223,1219.5903834528735
1,Deaths,149,Palestine,3,Both,22,All ages,294,All causes,108,High body-mass index,2,Percent,2017,0.1561506414216415,0.2255484947267007,0.0840874314098701
1,Deaths,149,Palestine,3,Both,22,All ages,294,All causes,108,High body-mass index,3,Rate,2017,46.808147141970004,67.20863839571,25.4404530884
1,Deaths,149,Palestine,3,Both,22,All ages,294,All causes,108,High body-mass index,1,Number,2018,2311.1839322453297,3350.07715378896,1263.6919976513009
1,Deaths,149,Palestine,3,Both,22,All ages,294,All causes,108,High body-mass index,2,Percent,2018,0.1585553357950409,0.2281787869232847,0.0853690726541237
1,Deaths,149,Palestine,3,Both,22,All ages,294,All causes,108,High body-mass index,3,Rate,2018,47.33450044162,68.61168698133,25.881206850890003
1,Deaths,149,Palestine,3,Both,22,All ages,294,All causes,108,High body-mass index,1,Number,2019,2436.84888461831,3516.632981761465,1324.2754502152593
1,Deaths,149,Palestine,3,Both,22,All ages,294,All causes,108,High body-mass index,2,Percent,2019,0.164070538656869,0.2350035726326844,0.0875361015384979
1,Deaths,149,Palestine,3,Both,22,All ages,294,All causes,108,High body-mass index,3,Rate,2019,49.034596764339994,70.76215571565001,26.64724641569
1,Deaths,149,Palestine,3,Both,22,All ages,294,All causes,108,High body-mass index,1,Number,2020,2514.01461108136,3603.229048590308,1361.2100470021842
1,Deaths,149,Palestine,3,Both,22,All ages,294,All causes,108,High body-mass index,2,Percent,2020,0.1548822208489339,0.2208653672245349,0.0825434387479899
1,Deaths,149,Palestine,3,Both,22,All ages,294,All causes,108,High body-mass index,3,Rate,2020,49.739937589469996,71.29011391082001,26.93162660456
1,Deaths,149,Palestine,3,Both,22,All ages,294,All causes,108,High body-mass index,1,Number,2021,2680.508149701653,3857.5930029505207,1432.0904645416686
1,Deaths,149,Palestine,3,Both,22,All ages,294,All causes,108,High body-mass index,2,Percent,2021,0.1377217170646728,0.19942765769969,0.0738586998250269
1,Deaths,149,Palestine,3,Both,22,All ages,294,All causes,108,High body-mass index,3,Rate,2021,52.194764760300004,75.11492153173,27.88561747911
1,Deaths,151,Qatar,3,Both,22,All ages,294,All causes,108,High body-mass index,1,Number,2016,613.8861030971478,917.5790054428504,312.95603824202493
1,Deaths,151,Qatar,3,Both,22,All ages,294,All causes,108,High body-mass index,2,Percent,2016,0.1529448930866238,0.214365972618615,0.0783092787570524
1,Deaths,151,Qatar,3,Both,22,All ages,294,All causes,108,High body-mass index,3,Rate,2016,23.88795591736,35.70546184729,12.17795940954
1,Deaths,151,Qatar,3,Both,22,All ages,294,All causes,108,High body-mass index,1,Number,2017,632.616978156879,951.570200030628,323.8810858808801
1,Deaths,151,Qatar,3,Both,22,All ages,294,All causes,108,High body-mass index,2,Percent,2017,0.1554281726242266,0.2193293400155453,0.0795820782620916
1,Deaths,151,Qatar,3,Both,22,All ages,294,All causes,108,High body-mass index,3,Rate,2017,23.76312463491,35.74403160674,12.1660133642
1,Deaths,151,Qatar,3,Both,22,All ages,294,All causes,108,High body-mass index,1,Number,2018,656.1972656345432,1003.4816037818432,331.9484360598343
1,Deaths,151,Qatar,3,Both,22,All ages,294,All causes,108,High body-mass index,2,Percent,2018,0.1585999054659023,0.2238147789116894,0.0817421835417614
1,Deaths,151,Qatar,3,Both,22,All ages,294,All causes,108,High body-mass index,3,Rate,2018,23.88482182714,36.52557023377,12.08253930077
1,Deaths,151,Qatar,3,Both,22,All ages,294,All causes,108,High body-mass index,1,Number,2019,674.6001818207218,1032.1742930877829,343.2414466396807
1,Deaths,151,Qatar,3,Both,22,All ages,294,All causes,108,High body-mass index,2,Percent,2019,0.1621137590864233,0.2284204128721797,0.0840894670233645
1,Deaths,151,Qatar,3,Both,22,All ages,294,All causes,108,High body-mass index,3,Rate,2019,23.86346382918,36.51237365818,12.14190281487
1,Deaths,151,Qatar,3,Both,22,All ages,294,All causes,108,High body-mass index,1,Number,2020,682.3488935221295,1049.6929412581544,344.86949265523145
1,Deaths,151,Qatar,3,Both,22,All ages,294,All causes,108,High body-mass index,2,Percent,2020,0.1517935781890395,0.2164266564237995,0.078632942780434
1,Deaths,151,Qatar,3,Both,22,All ages,294,All causes,108,High body-mass index,3,Rate,2020,23.504647272819998,36.15842652237,11.87960566357
1,Deaths,151,Qatar,3,Both,22,All ages,294,All causes,108,High body-mass index,1,Number,2021,721.6042313407963,1104.0594905540456,359.352874743135
1,Deaths,151,Qatar,3,Both,22,All ages,294,All causes,108,High body-mass index,2,Percent,2021,0.1425736254915683,0.2037649382445236,0.0739175939791564
1,Deaths,151,Qatar,3,Both,22,All ages,294,All causes,108,High body-mass index,3,Rate,2021,24.23880705878,37.08554330847,12.070723283780001
1,Deaths,153,Syrian Arab Republic,3,Both,22,All ages,294,All causes,108,High body-mass index,1,Number,2016,13823.07474366201,21392.255300682293,7066.953294500379
1,Deaths,153,Syrian Arab Republic,3,Both,22,All ages,294,All causes,108,High body-mass index,2,Percent,2016,0.1012848895276697,0.1498663565387093,0.0540948206372114
1,Deaths,153,Syrian Arab Republic,3,Both,22,All ages,294,All causes,108,High body-mass index,3,Rate,2016,89.77954150244,138.9406415153,45.89918222718
1,Deaths,153,Syrian Arab Republic,3,Both,22,All ages,294,All causes,108,High body-mass index,1,Number,2017,14479.691739588605,22276.15091143641,7346.21917652369
1,Deaths,153,Syrian Arab Republic,3,Both,22,All ages,294,All causes,108,High body-mass index,2,Percent,2017,0.1050237609524642,0.1555611807040276,0.0554485472094434
1,Deaths,153,Syrian Arab Republic,3,Both,22,All ages,294,All causes,108,High body-mass index,3,Rate,2017,98.69591635431999,151.83784065238999,50.07301580767
1,Deaths,153,Syrian Arab Republic,3,Both,22,All ages,294,All causes,108,High body-mass index,1,Number,2018,15087.061873130366,23418.26022459179,7588.668880774052
1,Deaths,153,Syrian Arab Republic,3,Both,22,All ages,294,All causes,108,High body-mass index,2,Percent,2018,0.1338500357549082,0.1959541679807867,0.0722996882780685
1,Deaths,153,Syrian Arab Republic,3,Both,22,All ages,294,All causes,108,High body-mass index,3,Rate,2018,106.41053263624,165.1712947735,53.52362868222
1,Deaths,153,Syrian Arab Republic,3,Both,22,All ages,294,All causes,108,High body-mass index,1,Number,2019,15688.805017478704,25074.66909574891,8083.682507811591
1,Deaths,153,Syrian Arab Republic,3,Both,22,All ages,294,All causes,108,High body-mass index,2,Percent,2019,0.1578204616996148,0.2289426296762818,0.0858618293267844
1,Deaths,153,Syrian Arab Republic,3,Both,22,All ages,294,All causes,108,High body-mass index,3,Rate,2019,112.37659572596,179.60615539526,57.90222519467
1,Deaths,153,Syrian Arab Republic,3,Both,22,All ages,294,All causes,108,High body-mass index,1,Number,2020,16326.47305998729,26104.909360108788,8373.296263517976
1,Deaths,153,Syrian Arab Republic,3,Both,22,All ages,294,All causes,108,High body-mass index,2,Percent,2020,0.166808938445457,0.2431169829561915,0.0909346524205928
1,Deaths,153,Syrian Arab Republic,3,Both,22,All ages,294,All causes,108,High body-mass index,3,Rate,2020,116.71553939047001,186.62013317326,59.859455638819995
1,Deaths,153,Syrian Arab Republic,3,Both,22,All ages,294,All causes,108,High body-mass index,1,Number,2021,16853.272483929104,27109.80099617353,8543.086546430182
1,Deaths,153,Syrian Arab Republic,3,Both,22,All ages,294,All causes,108,High body-mass index,2,Percent,2021,0.1609396370200998,0.2337153596419164,0.0860663711001462
1,Deaths,153,Syrian Arab Republic,3,Both,22,All ages,294,All causes,108,High body-mass index,3,Rate,2021,120.11937595721,193.2213687929,60.88967146791
1,Deaths,155,Turkey,3,Both,22,All ages,294,All causes,108,High body-mass index,1,Number,2016,63640.58536235417,95202.92934749872,34188.72614167045
1,Deaths,155,Turkey,3,Both,22,All ages,294,All causes,108,High body-mass index,2,Percent,2016,0.1286920908557315,0.1898351829979186,0.0697509061156019
1,Deaths,155,Turkey,3,Both,22,All ages,294,All causes,108,High body-mass index,3,Rate,2016,79.89006679852,119.51128893114,42.91820384214
1,Deaths,155,Turkey,3,Both,22,All ages,294,All causes,108,High body-mass index,1,Number,2017,64788.18508442552,97410.58726174104,34643.72523809682
1,Deaths,155,Turkey,3,Both,22,All ages,294,All causes,108,High body-mass index,2,Percent,2017,0.1314366781233086,0.1939669415954481,0.0710296847316832
1,Deaths,155,Turkey,3,Both,22,All ages,294,All causes,108,High body-mass index,3,Rate,2017,80.19685328834,120.57788877988999,42.88309275311
1,Deaths,155,Turkey,3,Both,22,All ages,294,All causes,108,High body-mass index,1,Number,2018,65208.21682226438,99451.17895976816,34207.56904844557
1,Deaths,155,Turkey,3,Both,22,All ages,294,All causes,108,High body-mass index,2,Percent,2018,0.1338506208480346,0.1974978469845719,0.0721434183491953
1,Deaths,155,Turkey,3,Both,22,All ages,294,All causes,108,High body-mass index,3,Rate,2018,79.69540508521,121.54606243878,41.80740104773
1,Deaths,155,Turkey,3,Both,22,All ages,294,All causes,108,High body-mass index,1,Number,2019,68296.32547781384,103990.04293341296,35129.17293123598
1,Deaths,155,Turkey,3,Both,22,All ages,294,All causes,108,High body-mass index,2,Percent,2019,0.1360091118534442,0.2008615176204997,0.0728277498637842
1,Deaths,155,Turkey,3,Both,22,All ages,294,All causes,108,High body-mass index,3,Rate,2019,82.60881225090999,125.78266652782,42.491001249389996
1,Deaths,155,Turkey,3,Both,22,All ages,294,All causes,108,High body-mass index,1,Number,2020,71577.94568209097,107770.50217446804,36814.49115109073
1,Deaths,155,Turkey,3,Both,22,All ages,294,All causes,108,High body-mass index,2,Percent,2020,0.1144499144092109,0.1709163373883274,0.0597062026702714
1,Deaths,155,Turkey,3,Both,22,All ages,294,All causes,108,High body-mass index,3,Rate,2020,86.03010281243,129.53022462247,44.247630028139994
1,Deaths,155,Turkey,3,Both,22,All ages,294,All causes,108,High body-mass index,1,Number,2021,72671.5188239463,109493.47616953244,37263.43847991493
1,Deaths,155,Turkey,3,Both,22,All ages,294,All causes,108,High body-mass index,2,Percent,2021,0.1110783484673018,0.1676075517682066,0.0576749906505791
1,Deaths,155,Turkey,3,Both,22,All ages,294,All causes,108,High body-mass index,3,Rate,2021,86.91513167843,130.9541902139,44.567069942749995
1,Deaths,157,Yemen,3,Both,22,All ages,294,All causes,108,High body-mass index,1,Number,2016,7991.484037110338,12458.726903117991,4495.45606943517
1,Deaths,157,Yemen,3,Both,22,All ages,294,All causes,108,High body-mass index,2,Percent,2016,0.0474058297173127,0.0701059836131439,0.0272979440660306
1,Deaths,157,Yemen,3,Both,22,All ages,294,All causes,108,High body-mass index,3,Rate,2016,26.549164207969998,41.390157927749996,14.93472311562
1,Deaths,157,Yemen,3,Both,22,All ages,294,All causes,108,High body-mass index,1,Number,2017,8417.936454211376,13422.345647835886,4568.5539404961055
1,Deaths,157,Yemen,3,Both,22,All ages,294,All causes,108,High body-mass index,2,Percent,2017,0.0485470354772805,0.0719670559250594,0.0275256887956838
1,Deaths,157,Yemen,3,Both,22,All ages,294,All causes,108,High body-mass index,3,Rate,2017,27.29305261082,43.51859721437,14.81239300528
1,Deaths,157,Yemen,3,Both,22,All ages,294,All causes,108,High body-mass index,1,Number,2018,8998.605901381912,14289.283653326353,4794.100232362807
1,Deaths,157,Yemen,3,Both,22,All ages,294,All causes,108,High body-mass index,2,Percent,2018,0.0469357136314341,0.070547601860912,0.0258863469367939
1,Deaths,157,Yemen,3,Both,22,All ages,294,All causes,108,High body-mass index,3,Rate,2018,28.50649365233,45.26672000352,15.18712891088
1,Deaths,157,Yemen,3,Both,22,All ages,294,All causes,108,High body-mass index,1,Number,2019,9850.972520901803,15399.685255490076,5317.004916456852
1,Deaths,157,Yemen,3,Both,22,All ages,294,All causes,108,High body-mass index,2,Percent,2019,0.0523801658549506,0.0779617815356222,0.029186799306374
1,Deaths,157,Yemen,3,Both,22,All ages,294,All causes,108,High body-mass index,3,Rate,2019,30.52253878733,47.71483115257,16.47436214553
1,Deaths,157,Yemen,3,Both,22,All ages,294,All causes,108,High body-mass index,1,Number,2020,10514.563395258603,16674.884950141608,5694.261818255015
1,Deaths,157,Yemen,3,Both,22,All ages,294,All causes,108,High body-mass index,2,Percent,2020,0.0525298258882168,0.0785259825670802,0.0291122420406615
1,Deaths,157,Yemen,3,Both,22,All ages,294,All causes,108,High body-mass index,3,Rate,2020,31.89272677949,50.578186635330006,17.271809542030002
1,Deaths,157,Yemen,3,Both,22,All ages,294,All causes,108,High body-mass index,1,Number,2021,11050.396575347086,17388.060048350082,5958.615470353883
1,Deaths,157,Yemen,3,Both,22,All ages,294,All causes,108,High body-mass index,2,Percent,2021,0.0508514582284175,0.07670315520803,0.0282771964290867
1,Deaths,157,Yemen,3,Both,22,All ages,294,All causes,108,High body-mass index,3,Rate,2021,32.845588613500006,51.683309575440006,17.711059608659998
1,Deaths,152,Saudi Arabia,3,Both,22,All ages,294,All causes,108,High body-mass index,1,Number,2016,21057.080167773303,30313.91202653969,12355.14257870846
1,Deaths,152,Saudi Arabia,3,Both,22,All ages,294,All causes,108,High body-mass index,2,Percent,2016,0.1680772639443175,0.2337053417763811,0.0975606163960614
1,Deaths,152,Saudi Arabia,3,Both,22,All ages,294,All causes,108,High body-mass index,3,Rate,2016,62.5665158371,90.0711704463,36.71060838736
1,Deaths,152,Saudi Arabia,3,Both,22,All ages,294,All causes,108,High body-mass index,1,Number,2017,22190.891988120067,32050.87097003522,12946.379802061736
1,Deaths,152,Saudi Arabia,3,Both,22,All ages,294,All causes,108,High body-mass index,2,Percent,2017,0.1728684697454511,0.2396467797181787,0.1005288517718359
1,Deaths,152,Saudi Arabia,3,Both,22,All ages,294,All causes,108,High body-mass index,3,Rate,2017,64.24876626501,92.79613089218,37.48334813787
1,Deaths,152,Saudi Arabia,3,Both,22,All ages,294,All causes,108,High body-mass index,1,Number,2018,23415.260506471343,34286.40093919069,13669.50082192052
1,Deaths,152,Saudi Arabia,3,Both,22,All ages,294,All causes,108,High body-mass index,2,Percent,2018,0.1776584534096232,0.2453945195528489,0.1038363564368344
1,Deaths,152,Saudi Arabia,3,Both,22,All ages,294,All causes,108,High body-mass index,3,Rate,2018,66.16108882939,96.87808587699,38.623916137189994
1,Deaths,152,Saudi Arabia,3,Both,22,All ages,294,All causes,108,High body-mass index,1,Number,2019,24755.62959798636,36226.27956756727,14158.050547137484
1,Deaths,152,Saudi Arabia,3,Both,22,All ages,294,All causes,108,High body-mass index,2,Percent,2019,0.1826019425182835,0.2505904904988039,0.1069472362215755
1,Deaths,152,Saudi Arabia,3,Both,22,All ages,294,All causes,108,High body-mass index,3,Rate,2019,68.37016261693,100.0498337252,39.10174105712
1,Deaths,152,Saudi Arabia,3,Both,22,All ages,294,All causes,108,High body-mass index,1,Number,2020,26119.22063023849,38087.96800091468,14524.392006012717
1,Deaths,152,Saudi Arabia,3,Both,22,All ages,294,All causes,108,High body-mass index,2,Percent,2020,0.1688994093740031,0.2312326710726747,0.0976355218182614
1,Deaths,152,Saudi Arabia,3,Both,22,All ages,294,All causes,108,High body-mass index,3,Rate,2020,70.63187277116,102.99788604098,39.277014531569996
1,Deaths,152,Saudi Arabia,3,Both,22,All ages,294,All causes,108,High body-mass index,1,Number,2021,27560.191795181738,40443.00670763281,15450.787530493932
1,Deaths,152,Saudi Arabia,3,Both,22,All ages,294,All causes,108,High body-mass index,2,Percent,2021,0.1768943434582372,0.242381916671006,0.1020749290929558
1,Deaths,152,Saudi Arabia,3,Both,22,All ages,294,All causes,108,High body-mass index,3,Rate,2021,73.0958370226,107.26396423417,40.97896907224
1,Deaths,154,Tunisia,3,Both,22,All ages,294,All causes,108,High body-mass index,1,Number,2016,7922.939962007273,12482.903110205523,4221.876004079558
1,Deaths,154,Tunisia,3,Both,22,All ages,294,All causes,108,High body-mass index,2,Percent,2016,0.1226449659231059,0.1830744517763765,0.0687841492592031
1,Deaths,154,Tunisia,3,Both,22,All ages,294,All causes,108,High body-mass index,3,Rate,2016,69.40489028098,109.35013074772999,36.983599806149996
1,Deaths,154,Tunisia,3,Both,22,All ages,294,All causes,108,High body-mass index,1,Number,2017,8309.076266511262,13231.225926160174,4379.325750876173
1,Deaths,154,Tunisia,3,Both,22,All ages,294,All causes,108,High body-mass index,2,Percent,2017,0.1259585997505743,0.1863539916992627,0.0705121945202693
1,Deaths,154,Tunisia,3,Both,22,All ages,294,All causes,108,High body-mass index,3,Rate,2017,72.15427957213,114.89719722588,38.029148419260004
1,Deaths,154,Tunisia,3,Both,22,All ages,294,All causes,108,High body-mass index,1,Number,2018,8634.392879488598,13668.51300924156,4443.104133888386
1,Deaths,154,Tunisia,3,Both,22,All ages,294,All causes,108,High body-mass index,2,Percent,2018,0.1291580398157034,0.1910760272688947,0.0724946808223024
1,Deaths,154,Tunisia,3,Both,22,All ages,294,All causes,108,High body-mass index,3,Rate,2018,74.35961704678,117.71359111775999,38.26412887462
1,Deaths,154,Tunisia,3,Both,22,All ages,294,All causes,108,High body-mass index,1,Number,2019,8969.868336691132,14022.8966380111,4608.727738808424
1,Deaths,154,Tunisia,3,Both,22,All ages,294,All causes,108,High body-mass index,2,Percent,2019,0.1329412103997144,0.1970016998938955,0.0742953289541622
1,Deaths,154,Tunisia,3,Both,22,All ages,294,All causes,108,High body-mass index,3,Rate,2019,76.64791225057,119.82625727208001,39.38177753022
1,Deaths,154,Tunisia,3,Both,22,All ages,294,All causes,108,High body-mass index,1,Number,2020,9274.094433279211,14558.143368747797,4695.360782693055
1,Deaths,154,Tunisia,3,Both,22,All ages,294,All causes,108,High body-mass index,2,Percent,2020,0.1211541939699727,0.1848476650131343,0.0659939979360933
1,Deaths,154,Tunisia,3,Both,22,All ages,294,All causes,108,High body-mass index,3,Rate,2020,78.70103747892999,123.54208760008,39.84537440225
1,Deaths,154,Tunisia,3,Both,22,All ages,294,All causes,108,High body-mass index,1,Number,2021,9579.079019595269,14884.742351204455,4896.53619211689
1,Deaths,154,Tunisia,3,Both,22,All ages,294,All causes,108,High body-mass index,2,Percent,2021,0.0924583828934851,0.1392269441064838,0.0507376141581453
1,Deaths,154,Tunisia,3,Both,22,All ages,294,All causes,108,High body-mass index,3,Rate,2021,80.88677214453999,125.68836320582,41.346877550449996
1,Deaths,156,United Arab Emirates,3,Both,22,All ages,294,All causes,108,High body-mass index,1,Number,2016,2334.6192483102413,3479.2291805138248,1235.715991722422
1,Deaths,156,United Arab Emirates,3,Both,22,All ages,294,All causes,108,High body-mass index,2,Percent,2016,0.1435114470921053,0.2017633616848368,0.0768289722365393
1,Deaths,156,United Arab Emirates,3,Both,22,All ages,294,All causes,108,High body-mass index,3,Rate,2016,25.23200904782,37.60268070509,13.35532425951
1,Deaths,156,United Arab Emirates,3,Both,22,All ages,294,All causes,108,High body-mass index,1,Number,2017,2431.1843023437104,3648.2118621664695,1280.9327333629865
1,Deaths,156,United Arab Emirates,3,Both,22,All ages,294,All causes,108,High body-mass index,2,Percent,2017,0.1490060533431701,0.2090530688613666,0.0799845789042212
1,Deaths,156,United Arab Emirates,3,Both,22,All ages,294,All causes,108,High body-mass index,3,Rate,2017,26.01637132012,39.03991744644,13.70740243557
1,Deaths,156,United Arab Emirates,3,Both,22,All ages,294,All causes,108,High body-mass index,1,Number,2018,2617.443060710369,3988.739572465312,1379.6279637232228
1,Deaths,156,United Arab Emirates,3,Both,22,All ages,294,All causes,108,High body-mass index,2,Percent,2018,0.1564803955119455,0.2192180615489078,0.0839758620149367
1,Deaths,156,United Arab Emirates,3,Both,22,All ages,294,All causes,108,High body-mass index,3,Rate,2018,27.7612486168,42.30555865801,14.63267548185
1,Deaths,156,United Arab Emirates,3,Both,22,All ages,294,All causes,108,High body-mass index,1,Number,2019,2922.589612058597,4417.779745005086,1538.878036096026
1,Deaths,156,United Arab Emirates,3,Both,22,All ages,294,All causes,108,High body-mass index,2,Percent,2019,0.1646745296282035,0.229113732352808,0.0890330062749387
1,Deaths,156,United Arab Emirates,3,Both,22,All ages,294,All causes,108,High body-mass index,3,Rate,2019,30.75258666594,46.48553937193,16.19265324769
1,Deaths,156,United Arab Emirates,3,Both,22,All ages,294,All causes,108,High body-mass index,1,Number,2020,2530.5439814137394,3777.071354599066,1323.818232890144
1,Deaths,156,United Arab Emirates,3,Both,22,All ages,294,All causes,108,High body-mass index,2,Percent,2020,0.1580046709179909,0.2210642888653428,0.083187378367937
1,Deaths,156,United Arab Emirates,3,Both,22,All ages,294,All causes,108,High body-mass index,3,Rate,2020,26.439062715450003,39.4627507597,13.83122108934
1,Deaths,156,United Arab Emirates,3,Both,22,All ages,294,All causes,108,High body-mass index,1,Number,2021,2805.3292077665,4163.3074480286905,1493.1117326366975
1,Deaths,156,United Arab Emirates,3,Both,22,All ages,294,All causes,108,High body-mass index,2,Percent,2021,0.1398539046851078,0.195296137540382,0.0760749962338209
1,Deaths,156,United Arab Emirates,3,Both,22,All ages,294,All causes,108,High body-mass index,3,Rate,2021,29.127663600699996,43.22751799566,15.50294209538
1,Deaths,161,Bangladesh,3,Both,22,All ages,294,All causes,108,High body-mass index,1,Number,2016,21119.017197398167,34177.11107504747,10509.269254723617
1,Deaths,161,Bangladesh,3,Both,22,All ages,294,All causes,108,High body-mass index,2,Percent,2016,0.0251816194241072,0.0391427400257973,0.0130154035073239
1,Deaths,161,Bangladesh,3,Both,22,All ages,294,All causes,108,High body-mass index,3,Rate,2016,13.39487967776,21.67706415051,6.66557519474
1,Deaths,161,Bangladesh,3,Both,22,All ages,294,All causes,108,High body-mass index,1,Number,2017,22938.426431993976,37093.672906091015,11259.203565058391
1,Deaths,161,Bangladesh,3,Both,22,All ages,294,All causes,108,High body-mass index,2,Percent,2017,0.0260521785813479,0.040532521723762,0.0131111903088547
1,Deaths,161,Bangladesh,3,Both,22,All ages,294,All causes,108,High body-mass index,3,Rate,2017,14.40697571005,23.29748494906,7.07158674364
1,Deaths,161,Bangladesh,3,Both,22,All ages,294,All causes,108,High body-mass index,1,Number,2018,24354.438688520026,39882.64692035657,12075.532944993663
1,Deaths,161,Bangladesh,3,Both,22,All ages,294,All causes,108,High body-mass index,2,Percent,2018,0.0274755969648022,0.0426925657922779,0.0135858664285808
1,Deaths,161,Bangladesh,3,Both,22,All ages,294,All causes,108,High body-mass index,3,Rate,2018,15.1545536692,24.816983916340003,7.514002455140001
1,Deaths,161,Bangladesh,3,Both,22,All ages,294,All causes,108,High body-mass index,1,Number,2019,25744.406176810437,42263.832609554855,12742.179332560694
1,Deaths,161,Bangladesh,3,Both,22,All ages,294,All causes,108,High body-mass index,2,Percent,2019,0.0286617006980269,0.0447155078554886,0.0140094511073631
1,Deaths,161,Bangladesh,3,Both,22,All ages,294,All causes,108,High body-mass index,3,Rate,2019,15.877325082950001,26.065336484550002,7.85847310437
1,Deaths,161,Bangladesh,3,Both,22,All ages,294,All causes,108,High body-mass index,1,Number,2020,27106.6755035459,44658.036160322976,12868.377438795203
1,Deaths,161,Bangladesh,3,Both,22,All ages,294,All causes,108,High body-mass index,2,Percent,2020,0.0255564522020873,0.0400565418646755,0.0126815232387754
1,Deaths,161,Bangladesh,3,Both,22,All ages,294,All causes,108,High body-mass index,3,Rate,2020,16.58322200114,27.3207287144,7.87256850565
1,Deaths,161,Bangladesh,3,Both,22,All ages,294,All causes,108,High body-mass index,1,Number,2021,28351.60954310213,47200.44626260963,13416.445578236846
1,Deaths,161,Bangladesh,3,Both,22,All ages,294,All causes,108,High body-mass index,2,Percent,2021,0.0258346187831665,0.0401369905671849,0.0127557610037483
1,Deaths,161,Bangladesh,3,Both,22,All ages,294,All causes,108,High body-mass index,3,Rate,2021,17.220771573,28.66955761353,8.14915090705
1,Deaths,160,Afghanistan,3,Both,22,All ages,294,All causes,108,High body-mass index,1,Number,2016,10396.732972101196,16472.918539935756,5744.49627293754
1,Deaths,160,Afghanistan,3,Both,22,All ages,294,All causes,108,High body-mass index,2,Percent,2016,0.0484692277035331,0.0752319056941948,0.0284091493188402
1,Deaths,160,Afghanistan,3,Both,22,All ages,294,All causes,108,High body-mass index,3,Rate,2016,38.76133043606,61.41470022229,21.41675840108
1,Deaths,160,Afghanistan,3,Both,22,All ages,294,All causes,108,High body-mass index,1,Number,2017,10739.980842755343,17184.230458195358,5893.814162145534
1,Deaths,160,Afghanistan,3,Both,22,All ages,294,All causes,108,High body-mass index,2,Percent,2017,0.0504225678991048,0.0775124381221268,0.0293383307247834
1,Deaths,160,Afghanistan,3,Both,22,All ages,294,All causes,108,High body-mass index,3,Rate,2017,38.96508358646,62.34508105517,21.38299544789
1,Deaths,160,Afghanistan,3,Both,22,All ages,294,All causes,108,High body-mass index,1,Number,2018,11136.057355474515,18073.539184751466,5934.475981475227
1,Deaths,160,Afghanistan,3,Both,22,All ages,294,All causes,108,High body-mass index,2,Percent,2018,0.0497052579325311,0.0768948014120159,0.0288864100621644
1,Deaths,160,Afghanistan,3,Both,22,All ages,294,All causes,108,High body-mass index,3,Rate,2018,39.22619026231,63.66311380625,20.903886943619998
1,Deaths,160,Afghanistan,3,Both,22,All ages,294,All causes,108,High body-mass index,1,Number,2019,11549.144046234773,18676.85841738685,6122.275937547696
1,Deaths,160,Afghanistan,3,Both,22,All ages,294,All causes,108,High body-mass index,2,Percent,2019,0.0528471634001986,0.0812241349343821,0.0305324456313252
1,Deaths,160,Afghanistan,3,Both,22,All ages,294,All causes,108,High body-mass index,3,Rate,2019,39.45015375591,63.797363102729996,20.9127815971
1,Deaths,160,Afghanistan,3,Both,22,All ages,294,All causes,108,High body-mass index,1,Number,2020,11899.255849894544,19404.559466760413,6321.158693555645
1,Deaths,160,Afghanistan,3,Both,22,All ages,294,All causes,108,High body-mass index,2,Percent,2020,0.0474288105614407,0.0743209751525001,0.0264286705368565
1,Deaths,160,Afghanistan,3,Both,22,All ages,294,All causes,108,High body-mass index,3,Rate,2020,39.365345484180004,64.19453426443,20.91177792721
1,Deaths,160,Afghanistan,3,Both,22,All ages,294,All causes,108,High body-mass index,1,Number,2021,12217.633152320348,19873.77758587691,6511.908231442911
1,Deaths,160,Afghanistan,3,Both,22,All ages,294,All causes,108,High body-mass index,2,Percent,2021,0.0448131533121831,0.06895712618947,0.0252307501267741
1,Deaths,160,Afghanistan,3,Both,22,All ages,294,All causes,108,High body-mass index,3,Rate,2021,39.13124254709,63.652722368099994,20.85666325647
1,Deaths,163,India,3,Both,22,All ages,294,All causes,108,High body-mass index,1,Number,2016,277132.152193621,435083.15488516574,129945.0776621477
1,Deaths,163,India,3,Both,22,All ages,294,All causes,108,High body-mass index,2,Percent,2016,0.0300979876836148,0.0470295063391645,0.0141833653094182
